# nu h lw logL logPrior
1.100053493142286669e+02 9.935328746571933323e+00 9.936565326964938993e-01 -2.330836179780154453e+03 0.000000000000000000e+00
1.100075723660226004e+02 9.942982423881614906e+00 9.996706330341796898e-01 -2.330832608064734814e+03 0.000000000000000000e+00
1.100023287341060296e+02 9.999833278472580744e+00 9.957207593025595438e-01 -2.330829405495017454e+03 0.000000000000000000e+00
1.100060202094456230e+02 1.023484147050776016e+01 1.013888323306751271e+00 -2.330828002413315971e+03 0.000000000000000000e+00
1.100074639842381856e+02 1.015772545543472738e+01 1.012327374253385592e+00 -2.330827500519754267e+03 0.000000000000000000e+00
1.100017851860448701e+02 1.016698938439834876e+01 1.018287984586997430e+00 -2.330825197264922735e+03 0.000000000000000000e+00
1.100052295610689157e+02 1.023498451295041356e+01 1.019667361644545300e+00 -2.330819405688536335e+03 0.000000000000000000e+00
1.099996249452747747e+02 1.008910295373642541e+01 1.014110860737022834e+00 -2.330818706004690284e+03 0.000000000000000000e+00
1.100037956329865381e+02 1.034095692248319409e+01 1.022338820729137288e+00 -2.330813023157658790e+03 0.000000000000000000e+00
1.100020735094183664e+02 9.995414254059614478e+00 9.954344893870791244e-01 -2.330806709712271186e+03 0.000000000000000000e+00
1.100035164501078953e+02 9.744898622647458097e+00 9.854500403480351833e-01 -2.330806074986144722e+03 0.000000000000000000e+00
1.100040613361334891e+02 1.031154698030193195e+01 1.018494451116809252e+00 -2.330801732498081947e+03 0.000000000000000000e+00
1.100027012064941800e+02 9.853732750969061982e+00 9.882278482530144625e-01 -2.330800153977295849e+03 0.000000000000000000e+00
1.100051838870691228e+02 1.021952002504939117e+01 1.011534573681528215e+00 -2.330797307718664342e+03 0.000000000000000000e+00
1.099980802314186832e+02 1.033296651206979355e+01 1.019638092121264661e+00 -2.330784903144082818e+03 0.000000000000000000e+00
1.100029430977993314e+02 1.035334381097101364e+01 1.022588509167585258e+00 -2.330773885262101885e+03 0.000000000000000000e+00
1.099963792126678044e+02 9.975265974234883259e+00 9.952568581037729567e-01 -2.330771522922280838e+03 0.000000000000000000e+00
1.100066197695260399e+02 9.942395263673763139e+00 9.955447857166671577e-01 -2.330770712230076697e+03 0.000000000000000000e+00
1.099932908357498178e+02 1.005288884443559283e+01 1.007163595413186563e+00 -2.330770386185045936e+03 0.000000000000000000e+00
1.100062473127121763e+02 9.916340507614528121e+00 9.937947919498378857e-01 -2.330769940170152950e+03 0.000000000000000000e+00
1.100059409811809275e+02 9.830516478571007966e+00 9.934763247042667222e-01 -2.330769899510413779e+03 0.000000000000000000e+00
1.100053252101930070e+02 1.001805708872523759e+01 9.982633012120096794e-01 -2.330756777258652164e+03 0.000000000000000000e+00
1.099956220677218681e+02 1.025630711638663151e+01 1.014899245205996392e+00 -2.330755845937090271e+03 0.000000000000000000e+00
1.099956953567550499e+02 9.785598565615384103e+00 9.890108254203365812e-01 -2.330752032781144862e+03 0.000000000000000000e+00
1.100073247144952973e+02 1.016568580529833277e+01 1.011625194463998234e+00 -2.330748204391325089e+03 0.000000000000000000e+00
1.100062762059239105e+02 1.022953432488899139e+01 1.014235659326811145e+00 -2.330742388056493837e+03 0.000000000000000000e+00
1.100057499272019186e+02 1.008041973009254200e+01 1.002418209552487172e+00 -2.330741257505783324e+03 0.000000000000000000e+00
1.100053509222358343e+02 9.826030020103717177e+00 9.941227459415991063e-01 -2.330736288502361276e+03 0.000000000000000000e+00
1.100058862894787097e+02 9.969202443927464685e+00 9.960602199952697244e-01 -2.330735100800744021e+03 0.000000000000000000e+00
1.100061469289282883e+02 1.024565229943829969e+01 1.017984583068788362e+00 -2.330730782965084472e+03 0.000000000000000000e+00
1.100030901659357170e+02 9.739799049941392894e+00 9.875649628904007438e-01 -2.330715685982023842e+03 0.000000000000000000e+00
1.100010620143283262e+02 1.013989761741690465e+01 1.004265747594062841e+00 -2.330714911396228217e+03 0.000000000000000000e+00
1.099979056960804371e+02 1.021468130201495050e+01 1.020128375205434645e+00 -2.330710485092674389e+03 0.000000000000000000e+00
1.100053791839502821e+02 1.026877242667494983e+01 1.020105553723139824e+00 -2.330710474214634814e+03 0.000000000000000000e+00
1.099965275919444565e+02 9.949273016731869035e+00 1.004386495898848208e+00 -2.330706548352647587e+03 0.000000000000000000e+00
1.100038384644371376e+02 9.755964764002278855e+00 9.862768911334364175e-01 -2.330700410580158859e+03 0.000000000000000000e+00
1.099982510863634104e+02 1.018234649771637734e+01 1.018676109114844852e+00 -2.330683041504137691e+03 0.000000000000000000e+00
1.099952868503529544e+02 9.870343061458976663e+00 9.975601011349340963e-01 -2.330679507493977326e+03 0.000000000000000000e+00
1.099957454759155269e+02 1.019528284004790564e+01 1.017811709233505724e+00 -2.330678743953747471e+03 0.000000000000000000e+00
1.099975877323864353e+02 9.782769269524923317e+00 9.921526967457940938e-01 -2.330672288552940699e+03 0.000000000000000000e+00
1.099938109923435547e+02 1.005674276174164916e+01 1.008335646205134273e+00 -2.330666930751434847e+03 0.000000000000000000e+00
1.100018060680464913e+02 9.915949758603186837e+00 9.911926374727771938e-01 -2.330664352819476790e+03 0.000000000000000000e+00
1.100019797300120388e+02 9.917941692636556894e+00 1.003130455578566504e+00 -2.330664110474212066e+03 0.000000000000000000e+00
1.100031917677487883e+02 1.028730665589184134e+01 1.015749222352912318e+00 -2.330663979337999990e+03 0.000000000000000000e+00
1.099953931932184332e+02 9.974173157052870664e+00 1.005163967937165781e+00 -2.330661388811834968e+03 0.000000000000000000e+00
1.100016353517055734e+02 9.768354632989385777e+00 9.847669796853930624e-01 -2.330661370991744207e+03 0.000000000000000000e+00
1.100001305119819790e+02 1.029665914924863834e+01 1.023955445111786045e+00 -2.330659049207815769e+03 0.000000000000000000e+00
1.100063889886642698e+02 1.013411153927740038e+01 1.006837424939819092e+00 -2.330658817758448549e+03 0.000000000000000000e+00
1.100046066674274527e+02 9.773165267896940733e+00 9.885773586243553623e-01 -2.330656426128984094e+03 0.000000000000000000e+00
1.100041999674879776e+02 1.031622906521999816e+01 1.019897622794420089e+00 -2.330651046388651139e+03 0.000000000000000000e+00
1.099986605011691267e+02 1.023068883436362775e+01 1.021033958318725121e+00 -2.330649681353162123e+03 0.000000000000000000e+00
1.099955176150989331e+02 1.020391437269942969e+01 1.017876269884974150e+00 -2.330643181772283242e+03 0.000000000000000000e+00
1.100064936764139816e+02 1.014272754909683094e+01 1.013805268817278726e+00 -2.330639281648113865e+03 0.000000000000000000e+00
1.100059286557098801e+02 1.015888521930835608e+01 1.008066448136631488e+00 -2.330630505264943622e+03 0.000000000000000000e+00
1.100034569160342670e+02 9.783590778923406006e+00 9.919945405965984175e-01 -2.330628756791849810e+03 0.000000000000000000e+00
1.100054258365865962e+02 9.960025036209565030e+00 9.953031405437536838e-01 -2.330620691412366341e+03 0.000000000000000000e+00
1.100013125494158572e+02 9.828938714144507927e+00 9.966825814071617051e-01 -2.330614801744977740e+03 0.000000000000000000e+00
1.100071778921001453e+02 9.987464639124056021e+00 9.991637250225517963e-01 -2.330614583758063873e+03 0.000000000000000000e+00
1.100027267465835052e+02 9.746576101777501222e+00 9.885781693126125536e-01 -2.330610380639849154e+03 0.000000000000000000e+00
1.100016720445257050e+02 1.035553567814859122e+01 1.024535327648349758e+00 -2.330606995986169750e+03 0.000000000000000000e+00
1.100039704895860950e+02 9.764929245115915535e+00 9.891433971593505126e-01 -2.330601889940838191e+03 0.000000000000000000e+00
1.099976294161633632e+02 1.000157920379510834e+01 1.008183647506667002e+00 -2.330599815543346722e+03 0.000000000000000000e+00
1.100073905651793780e+02 1.012944810220670711e+01 1.009151902611302942e+00 -2.330596176141511933e+03 0.000000000000000000e+00
1.100004099014361287e+02 9.863456427260009818e+00 9.885342602986547655e-01 -2.330594931653209642e+03 0.000000000000000000e+00
1.100013142564398265e+02 9.722268947879522116e+00 9.848222079985999855e-01 -2.330590372185940396e+03 0.000000000000000000e+00
1.099983250264002521e+02 9.749989875396851247e+00 9.849850653043031867e-01 -2.330588772958799382e+03 0.000000000000000000e+00
1.100048274163780633e+02 1.027025514846464382e+01 1.015943782224466796e+00 -2.330579770702181577e+03 0.000000000000000000e+00
1.100027563653854656e+02 9.738032601840584945e+00 9.869608465521885199e-01 -2.330575900627277406e+03 0.000000000000000000e+00
1.099999719227890438e+02 1.020242631311220727e+01 1.019860823998003152e+00 -2.330571440767919739e+03 0.000000000000000000e+00
1.099959184518907875e+02 1.002089796924547471e+01 9.983947719889665340e-01 -2.330571207958321793e+03 0.000000000000000000e+00
1.099934877642319009e+02 1.002177078837165425e+01 1.001738985210414379e+00 -2.330570598705048724e+03 0.000000000000000000e+00
1.100038991914715609e+02 1.007818507865954238e+01 1.012498365496623531e+00 -2.330569254582274880e+03 0.000000000000000000e+00
1.099973783951911912e+02 1.024269771199915624e+01 1.012462632859036260e+00 -2.330563219859037417e+03 0.000000000000000000e+00
1.099952293458360231e+02 9.982817682244567337e+00 9.968233005627573640e-01 -2.330556231931022921e+03 0.000000000000000000e+00
1.099989296238539112e+02 9.836149719693155546e+00 9.875151781636051229e-01 -2.330556216325787318e+03 0.000000000000000000e+00
1.099978771178389820e+02 9.755801009892287823e+00 9.855297760891562620e-01 -2.330550864945133981e+03 0.000000000000000000e+00
1.099977401397846251e+02 1.023917711752053883e+01 1.012014627557396018e+00 -2.330547646325871483e+03 0.000000000000000000e+00
1.100029372416368005e+02 1.032785014297285286e+01 1.023604703183505160e+00 -2.330543036524934905e+03 0.000000000000000000e+00
1.100026143501903704e+02 9.928681326835670617e+00 9.921857494832345692e-01 -2.330539787291002540e+03 0.000000000000000000e+00
1.099944737192711699e+02 1.001453332312016897e+01 1.006575008604752020e+00 -2.330536935719656867e+03 0.000000000000000000e+00
1.099971226801725095e+02 1.004733626823812465e+01 9.993098227390282418e-01 -2.330534764233480473e+03 0.000000000000000000e+00
1.099983571715436170e+02 1.034385609801713102e+01 1.023508280795234038e+00 -2.330531864125081029e+03 0.000000000000000000e+00
1.099977956123940572e+02 1.014514310088423699e+01 1.016442930317580373e+00 -2.330529643924079210e+03 0.000000000000000000e+00
1.100063118175413308e+02 1.020179161161913761e+01 1.016124564856551116e+00 -2.330528516787441276e+03 0.000000000000000000e+00
1.099989762585429105e+02 9.750354401404637272e+00 9.893924765661531451e-01 -2.330527434659395567e+03 0.000000000000000000e+00
1.100074590290357150e+02 1.011101939719464227e+01 1.008621364778965246e+00 -2.330520974536154881e+03 0.000000000000000000e+00
1.100000093667921135e+02 9.834343698579239401e+00 9.873275302887266625e-01 -2.330511322088245834e+03 0.000000000000000000e+00
1.099980751855549244e+02 1.000466824234372964e+01 9.964532010837721110e-01 -2.330508572985002047e+03 0.000000000000000000e+00
1.099945757090558800e+02 9.879186118018244755e+00 9.931297429627928830e-01 -2.330498966875498809e+03 0.000000000000000000e+00
1.100048549755763219e+02 9.833845530334876628e+00 9.949618960240357302e-01 -2.330496407099217322e+03 0.000000000000000000e+00
1.099936220684877100e+02 1.002421705810808739e+01 1.005462642265029016e+00 -2.330490081885088330e+03 0.000000000000000000e+00
1.099972063959091173e+02 1.001416008078501108e+01 1.008661794765037367e+00 -2.330484764613307561e+03 0.000000000000000000e+00
1.100075495441381861e+02 1.002843288487829732e+01 1.004480644770430864e+00 -2.330476686898455682e+03 0.000000000000000000e+00
1.100058760633953909e+02 9.950721035181949503e+00 1.002914748555725044e+00 -2.330474292449276163e+03 0.000000000000000000e+00
1.099956411834258603e+02 1.012371630772630482e+01 1.013949577476230823e+00 -2.330473111078288639e+03 0.000000000000000000e+00
1.100043980961821433e+02 9.804382638983318188e+00 9.880743129562140625e-01 -2.330461704041314988e+03 0.000000000000000000e+00
1.100015145696473695e+02 9.773322525863832766e+00 9.916754194460999372e-01 -2.330451537823891158e+03 0.000000000000000000e+00
1.100031890950724573e+02 9.774771373188107404e+00 9.909054812332535045e-01 -2.330450160299362324e+03 0.000000000000000000e+00
1.100001722762352756e+02 1.014945997592595894e+01 1.017063235477632555e+00 -2.330442832274801731e+03 0.000000000000000000e+00
1.100060838037169901e+02 1.016305995784511040e+01 1.014907843742032467e+00 -2.330436956784730683e+03 0.000000000000000000e+00
1.099963125229320582e+02 1.007781955116821138e+01 1.001751328043884781e+00 -2.330436038357885991e+03 0.000000000000000000e+00
1.099973905613164646e+02 1.010512819223946757e+01 1.014008921982508138e+00 -2.330429405092232628e+03 0.000000000000000000e+00
1.100065321599569899e+02 1.017076057834550262e+01 1.010466564629189934e+00 -2.330428109108026547e+03 0.000000000000000000e+00
1.100022324795511111e+02 1.012087907762350980e+01 1.003505280548542933e+00 -2.330428069072938342e+03 0.000000000000000000e+00
1.100067615303764796e+02 9.901262980534381697e+00 9.957333630362753540e-01 -2.330422874627499368e+03 0.000000000000000000e+00
1.100032262588196517e+02 1.012006533417470777e+01 1.014956247667933908e+00 -2.330421825974100102e+03 0.000000000000000000e+00
1.099998356569431905e+02 9.757822194525973103e+00 9.848574151243818520e-01 -2.330420503646032557e+03 0.000000000000000000e+00
1.100013372737181498e+02 1.026866789041570449e+01 1.013917600503795313e+00 -2.330420056995202231e+03 0.000000000000000000e+00
1.099972335172355855e+02 1.021824144136207302e+01 1.019535450335962601e+00 -2.330414582276744568e+03 0.000000000000000000e+00
1.099957189179638561e+02 9.813436337286853828e+00 9.920413758735012744e-01 -2.330413833451930714e+03 0.000000000000000000e+00
1.099986309708691294e+02 1.024801264819171109e+01 1.021424659321222173e+00 -2.330408524461533034e+03 0.000000000000000000e+00
1.099944583656404262e+02 9.873440647078933097e+00 9.945383184879131866e-01 -2.330404216857077699e+03 0.000000000000000000e+00
1.100040170913613906e+02 9.932037071267812323e+00 1.003033593322387951e+00 -2.330401335018093960e+03 0.000000000000000000e+00
1.099943782816170028e+02 1.016948786264391025e+01 1.010513419518988876e+00 -2.330400398496439720e+03 0.000000000000000000e+00
1.099984401997699308e+02 9.748056607216888381e+00 9.882769182075746839e-01 -2.330399780225414816e+03 0.000000000000000000e+00
1.100070924384741886e+02 1.012751079395940579e+01 1.008663191705949869e+00 -2.330392642351080212e+03 0.000000000000000000e+00
1.100064365687120755e+02 9.881223986102350310e+00 9.957903012618045668e-01 -2.330392053113838756e+03 0.000000000000000000e+00
1.100020956371346301e+02 1.015317833139405934e+01 1.017005323333142863e+00 -2.330374439028631059e+03 0.000000000000000000e+00
1.100029130987118293e+02 9.759437148083721425e+00 9.891279219701034631e-01 -2.330369775877230950e+03 0.000000000000000000e+00
1.099990687844747015e+02 1.007898825193157855e+01 1.000814054005402021e+00 -2.330369366508743042e+03 0.000000000000000000e+00
1.099981532475077302e+02 1.009059496826764502e+01 1.001768521871771789e+00 -2.330369207699854087e+03 0.000000000000000000e+00
1.099960884993460013e+02 1.016359342002545496e+01 1.016161060893839618e+00 -2.330366213528140179e+03 0.000000000000000000e+00
1.099948765792785537e+02 1.002681302104637062e+01 9.999932537361065910e-01 -2.330364230768714151e+03 0.000000000000000000e+00
1.100010833732232811e+02 9.924949426238722339e+00 9.918860088601820779e-01 -2.330361819293942517e+03 0.000000000000000000e+00
1.100053412282567251e+02 1.026367723080609196e+01 1.018009042608201797e+00 -2.330353274971041628e+03 0.000000000000000000e+00
1.099951806235443996e+02 1.016525865805783546e+01 1.008835639779121163e+00 -2.330351580586053842e+03 0.000000000000000000e+00
1.100049152367186878e+02 9.828744020204194243e+00 9.940024477307720652e-01 -2.330342578368732575e+03 0.000000000000000000e+00
1.099943028831143863e+02 9.908302977140944989e+00 9.952762118951984371e-01 -2.330340835446857909e+03 0.000000000000000000e+00
1.100061706433510409e+02 1.003124492927104505e+01 1.007611125477546832e+00 -2.330340389746076653e+03 0.000000000000000000e+00
1.100008187994817064e+02 1.034405424862142375e+01 1.023982880635696535e+00 -2.330339101581812884e+03 0.000000000000000000e+00
