KICID|kepmag|Length_Quarters|Length_days|numax|numax_err|dnu|dnu_err|amplitude|amplitude_err|fwhm|fwhm_err|maxbg|maxbg_err|
  12114999|   11.73| 18|  1318.0|   39.82|    0.57|   4.402|   0.034|   80.4|    3.2|   15.3|    1.2|   1643.9|    104.0|
  12115227|    9.97| 18|  1318.0|   97.52|    0.54|   9.374|   0.011|   62.4|    2.6|   26.9|    1.0|    264.7|     30.2|
  12115374|  13.402| 18| 1318.04|  234.92|    1.35|  17.583|   0.034|     --|     --|     --|     --|     --|     --|
  12115713|   15.29| 17|  1308.6|   30.08|    1.06|   4.404|   0.080|  113.3|    6.7|   15.0|    3.5|   5069.2|    694.6|
  12116393|   11.79| 18|  1318.0|   61.88|    0.43|   6.225|   0.017|   86.4|    3.9|   18.6|    0.9|    870.2|     59.2|
  12116619|   13.59|  6|   380.8|   32.44|    0.54|   3.875|   0.040|  134.7|    5.9|   14.6|    2.5|   2944.9|    687.1|
  12116644|    9.82| 18|  1318.0|   67.91|    1.07|   5.896|   0.021|   35.9|    1.5|   24.0|    1.6|    357.5|     25.8|
  12116993|   12.86| 17|  1235.7|   14.86|    0.27|   2.088|   0.019|  209.4|   12.8|    5.4|    0.6|  19624.9|   1564.3|
  12117077|   12.15| 17|  1308.6|   39.35|    0.47|   4.360|   0.013|   82.7|    3.7|   15.2|    1.3|   1486.8|    130.7|
  12117090|   13.14| 18|  1318.0|  151.76|    0.77|  12.308|   0.022|   44.7|    2.1|   41.5|    1.9|     62.4|     13.3|
  12117099|   10.06| 18|  1318.0|   30.19|    1.29|   3.985|   0.089|  108.6|    8.0|   14.0|    3.0|   3621.3|   1025.1|
  12117138|   12.49| 17|  1292.2|   41.34|    0.75|   4.460|   0.034|   83.5|    3.5|   15.6|    1.0|   1991.9|    136.2|
  12117790|   10.43| 18|  1318.1|  112.10|    1.12|   9.529|   0.011|   24.3|    1.3|   35.9|    2.3|     92.9|     11.4|
  12117920|   12.18| 18|  1318.1|   28.60|    0.76|   4.088|   0.022|  123.3|   12.4|   18.1|    2.8|   4331.2|    391.8|
  12118044|   11.57| 18|  1318.1|   65.55|    0.81|   5.934|   0.074|   47.8|    1.8|   24.2|    1.2|    497.4|     24.8|
  12118058|   13.46| 17|  1308.7|   33.29|    0.58|   4.072|   0.035|  134.0|    5.1|   13.9|    1.3|   5149.5|    298.3|
  12118322|   13.96| 17|  1308.7|   66.36|    0.95|   6.420|   0.020|   56.0|    2.4|   25.8|    2.4|    262.9|     61.5|
  12118338|   13.46| 18|  1318.1|  110.94|    0.72|   9.910|   0.017|   63.6|    2.3|   31.8|    1.0|    155.6|     31.1|
  12118395|   13.73| 17|  1308.7|   97.00|    0.64|   8.930|   0.018|   72.6|    3.2|   27.4|    0.9|    256.5|     69.9|
  12118820|   12.23| 15|  1139.0|   31.82|    0.88|   3.995|   0.032|  120.6|    5.2|   14.0|    1.3|   4200.0|    253.0|
  12118897|   13.93|  8|   630.6|   33.26|    0.83|   4.157|   0.034|  101.4|    4.6|   15.1|    2.1|   2598.2|    367.8|
  12119262|   12.93| 18|  1318.1|   54.23|    0.53|   5.755|   0.016|   98.8|    4.4|   17.2|    1.0|   1302.2|     83.5|
  12119739|   12.85| 18|  1318.1|  191.93|    0.99|  15.725|   0.032|   42.4|    1.7|   46.3|    2.4|     32.2|      6.8|
  12119770|   13.04|  8|   557.7|   31.43|    0.49|   4.104|   0.056|  132.4|    5.3|   13.2|    1.4|   3933.7|    342.5|
  12119864|   12.64| 15|  1139.0|   46.30|    0.88|   4.730|   0.024|   74.8|    3.5|   18.2|    1.5|   1350.0|     82.4|
  12119865|   12.40| 17|  1292.3|   30.78|    0.41|   3.895|   0.027|  124.6|    6.1|   11.3|    1.0|   4774.8|    317.4|
  12119970|   12.69| 12|   881.9|   35.81|    0.41|   3.993|   0.015|  113.8|    5.3|   13.1|    1.0|   1915.6|    435.4|
  12119979|   11.85| 17|  1308.7|   47.45|    1.39|   4.847|   0.057|   67.9|    2.8|   20.3|    1.5|   1186.5|     52.6|
  12120144|   12.14| 15|  1139.0|   14.62|    0.31|   2.152|   0.017|  191.8|   14.2|    6.1|    1.5|  22183.9|   2999.0|
  12120230|   10.99| 18|  1318.1|   50.27|    0.71|   5.294|   0.011|   82.2|    4.2|   18.0|    1.0|   1192.0|     58.3|
  12120233|   15.19|  3|   196.9|  116.34|    2.43|  10.550|   0.193|   66.9|    9.1|   38.8|    9.1|    123.6|     65.8|
  12120327|   10.07| 18|  1318.1|   33.99|    0.70|   4.041|   0.041|  105.5|    4.0|   14.6|    1.4|   2830.1|    210.7|
  12120391|   14.82| 17|  1308.7|   89.36|    0.56|   8.831|   0.020|   68.9|    3.1|   28.0|    1.8|    134.2|     32.0|
  12120872|   12.16| 18|  1318.1|   95.78|    1.03|   8.453|   0.012|   42.1|    2.1|   32.0|    2.3|    270.7|     27.1|
  12120937|   12.09| 18|  1318.1|  122.66|    1.27|  10.659|   0.015|   27.3|    1.2|   44.5|   10.3|     60.5|      9.5|
  12121032|   13.60| 11|   786.8|   31.10|    0.83|   4.071|   0.046|  127.5|    5.2|   13.1|    1.0|   4884.7|    424.6|
  12121044|   13.28|  7|   467.4|   32.58|    0.42|   4.043|   0.034|  125.8|    5.4|   12.5|    1.0|   3749.4|    312.7|
  12121169|   13.31|  6|   380.8|   25.95|    0.30|   3.381|   0.027|  150.5|    6.9|    9.4|    2.0|   6490.5|    553.0|
  12121207|   11.52| 18|  1318.1|   28.13|    0.43|   3.537|   0.090|  128.9|    4.8|   11.5|    1.4|   4491.6|    286.5|
  12121377|   11.75| 18|  1318.1|   43.07|    0.66|   4.546|   0.022|   64.9|    2.6|   18.4|    1.9|   1175.3|     94.0|
  12121656|   11.55| 18|  1318.1|   38.19|    0.60|   4.405|   0.057|   97.7|    3.9|   14.7|    1.1|   2167.5|    125.7|
  12122085|   11.69| 17|  1308.7|  145.92|    0.77|  12.134|   0.017|   44.3|    1.7|   39.3|    1.2|     64.0|     15.4|
  12122151|    9.71| 18|  1318.1|   51.33|    0.84|   5.098|   0.014|   90.1|    3.5|   19.0|    1.0|   1940.4|     97.6|
  12151240|    9.67| 15|  1044.7|   56.39|    0.49|   5.476|   0.019|   80.4|    3.1|   18.4|    1.1|   1014.7|     54.9|
  12152850|   11.32| 18|  1318.0|   31.65|    0.51|   4.027|   0.060|  124.7|    6.0|   13.4|    1.6|   4975.1|    451.7|
  12153274|   12.42| 18|  1318.0|   92.11|    0.80|   8.549|   0.017|   52.7|    2.1|   32.1|    1.8|    209.2|     44.4|
  12153346|   11.96| 17|  1308.6|   30.18|    0.68|   4.086|   0.067|  135.0|    5.5|   12.5|    1.7|   5473.4|    351.1|
  12153362|   12.87|  5|   371.4|   16.83|    0.36|   2.728|   0.061|  183.6|   14.1|    5.2|    0.7|  20931.3|   2983.1|
  12153488|   12.93| 17|  1235.7|   30.78|    0.86|   3.943|   0.039|  117.0|    5.3|   13.2|    1.3|   4879.9|    351.8|
  12153827|   10.91| 18|  1318.0|   46.58|    0.69|   4.876|   0.047|   70.0|    2.7|   18.6|    1.2|   1240.3|     61.2|
  12154360|   12.82| 18|  1318.0|   49.11|    0.71|   5.363|   0.014|   94.8|    4.9|   17.1|    1.0|   1577.0|     80.5|
  12154686|   12.87| 16|  1221.2|   65.50|    0.74|   6.678|   0.017|   68.8|    3.5|   21.5|    1.2|    720.6|     64.8|
  12154726|   10.39| 18|  1318.0|   96.44|    1.00|   7.691|   0.068|   30.7|    1.2|   33.3|    1.8|    169.9|     12.7|
  12155236|    9.33|  2|   115.2|   23.52|    1.74|   2.848|   0.152|  148.1|   14.4|   10.2|    2.0|   6764.1|   1514.5|
  12155459|  10.640| 18| 1318.02|  210.41|    0.79|  16.423|   0.039|     --|     --|     --|     --|     --|     --|
  12155851|   12.14|  8|   557.6|   33.77|    1.99|   4.019|   0.024|  106.9|    4.7|   16.0|    2.5|   3780.6|    286.8|
  12156156|   13.72| 17|  1308.5|   28.64|    1.29|   4.047|   0.084|  136.0|    6.8|   12.7|    2.0|   7281.3|    594.9|
  12156445|   12.07| 15|  1138.7|   67.13|    0.63|   6.677|   0.010|   76.7|    3.1|   21.3|    1.0|    824.9|     43.6|
  12156664|   13.93|  7|   548.2|   29.22|    0.61|   4.475|   0.176|  165.4|    6.4|   14.4|    2.0|   8508.8|    603.6|
  12156769|    8.42| 18|  1317.9|   23.33|    0.33|   2.769|   0.012|  116.4|    6.7|    8.4|    0.8|   4591.8|    432.3|
  12156814|   13.54| 18|  1317.9|  101.25|    1.29|   7.877|   0.026|   36.4|    1.6|   36.3|    6.0|    213.4|     17.8|
  12156874|   13.10| 16|  1282.6|   76.82|    0.65|   7.195|   0.012|   71.6|    2.9|   24.8|    1.3|    380.8|     95.8|
  12156975|   13.48|  8|   557.6|   33.18|    0.83|   4.054|   0.018|  114.6|    6.5|   12.9|    1.9|   4810.7|    710.6|
  12157006|    9.45| 18|  1317.9|   38.71|    1.60|   4.214|   0.057|   64.4|    3.6|   16.8|    1.6|   2249.4|    164.9|
  12157217|   13.53| 18|  1317.9|   47.63|    0.71|   5.108|   0.017|   76.1|    5.0|   14.6|    1.1|   2057.3|    140.1|
  12157360|   12.94| 16|  1221.1|   46.53|    1.16|   4.702|   0.055|   39.7|    4.6|   13.1|    2.1|   1916.1|    111.9|
  12157465|   12.56|  9|   642.1|   21.69|    1.47|   2.916|   0.071|  169.3|   10.1|    8.8|    2.0|  16920.0|    865.5|
  12157642|   13.98|  7|   548.2|   55.86|    0.48|   5.600|   0.017|   90.3|    4.1|   18.1|    1.2|    929.5|    160.6|
  12157971|   13.66|  9|   715.0|   29.69|    0.40|   4.080|   0.072|  132.7|    7.0|   11.0|    1.4|   5378.1|    359.8|
  12157980|   12.39| 18|  1317.9|  128.69|    0.70|  11.458|   0.018|   56.7|    2.4|   35.9|    1.6|     73.6|     10.4|
  12158327|   10.91| 16|  1209.7|   34.30|    0.62|   4.164|   0.027|  129.5|    5.2|   14.2|    0.9|   3899.1|    226.0|
  12158598|   15.84| 17|  1308.5|  118.70|    1.49|  10.715|   0.142|   61.1|    8.3|   29.8|    5.0|     60.0|     37.7|
  12158655|   13.69|  2|   114.2|   32.41|    1.15|   3.856|   0.163|  135.3|   16.2|   11.6|    2.0|   5295.9|    839.7|
  12158667|   12.46|  6|   380.8|   31.79|    1.00|   3.872|   0.023|  134.3|    7.5|   13.0|    1.4|   5723.3|    494.2|
  12159192|   13.06| 16|  1221.1|  127.12|    0.96|  10.072|   0.016|   46.1|    2.1|   41.1|    2.1|    137.9|     44.1|
  12159715|   11.99| 18|  1317.9|   62.62|    0.74|   6.410|   0.014|   82.8|    3.7|   19.8|    1.1|    939.1|     56.9|
  12159919|   11.44| 18|  1317.9|  175.75|    1.36|  13.368|   0.017|   25.0|    1.3|   49.2|    5.8|     37.7|      6.4|
  12164669|   13.63| 17|  1308.6|   60.26|    0.66|   6.221|   0.014|   93.0|    3.9|   19.8|    0.9|    837.4|     89.3|
  12164689|   13.83|  9|   715.1|   29.00|    0.70|   3.811|   0.029|  128.2|    5.8|   13.7|    2.1|   4427.3|    410.0|
  12164879|   10.68| 18|  1318.0|   54.29|    2.48|   4.785|   0.027|   34.2|    1.6|   23.5|    2.1|    508.5|     29.8|
  12165342|   12.35|  9|   642.2|   30.14|    0.60|   3.914|   0.038|  116.5|    4.8|   12.2|    0.9|   3759.8|    363.6|
  12165692|   12.78| 17|  1308.6|   99.60|    0.71|   9.030|   0.018|   46.8|    5.3|   22.7|    3.5|     97.7|     24.0|
  12166162|   12.86| 18|  1318.1|  112.89|    1.28|   9.540|   0.012|   36.7|    1.6|   38.2|    4.6|     76.7|     12.3|
  12166441|   12.97| 15|  1211.9|   47.46|    0.64|   5.006|   0.014|   98.0|    4.6|   16.4|    1.0|   1480.5|    100.9|
  12166463|   13.70|  6|   457.9|   32.07|    0.81|   3.801|   0.015|  124.3|    5.9|   13.4|    1.2|   3861.1|    338.0|
  12166563|   13.48| 16|  1221.3|  120.35|    0.85|   9.990|   0.018|   51.6|    1.8|   39.8|    3.2|     96.9|     18.9|
  12166621|   13.67| 17|  1308.7|  163.99|    1.24|  13.400|   0.014|   46.0|    1.9|   49.7|    3.2|     45.5|     11.0|
  12167277|   13.11| 18|  1318.1|  130.22|    1.39|  10.700|   0.014|   25.3|    1.5|   42.7|    9.4|     44.2|      9.0|
  12167366|   13.20|  6|   380.8|   27.01|    0.36|   3.319|   0.021|  155.4|    9.4|    9.2|    0.8|   5620.0|    606.0|
  12167521|   11.03| 18|  1318.1|   34.52|    0.54|   4.220|   0.052|  103.9|    4.6|   13.7|    1.0|   2703.2|    184.9|
  12167670|   13.87|  5|   371.4|   25.59|    1.11|   3.354|   0.057|  120.8|    8.5|   12.5|    5.4|   7686.8|    723.9|
  12167910|   12.47|  7|   467.4|   17.20|    0.36|   2.257|   0.017|  191.4|   10.9|    7.6|    0.8|  10828.9|   1276.5|
  12168062|   13.63| 17|  1308.7|  152.49|    1.03|  12.403|   0.021|   38.3|    2.1|   38.2|    3.0|     67.4|     15.5|
  12168263|   12.92| 18|  1318.1|   52.97|    0.55|   5.307|   0.013|   68.5|    3.0|   18.8|    1.4|   1023.0|     53.2|
  12168406|   11.72| 18|  1318.1|   44.80|    0.62|   4.765|   0.012|  106.1|    5.5|   15.7|    0.9|   2200.3|    112.3|
  12168413|   13.53| 18|  1318.1|  193.26|    1.77|  14.189|   0.023|   25.1|    3.3|   42.8|    7.1|     38.9|     14.1|
  12169353|   13.79|  7|   548.2|   33.84|    0.72|   4.093|   0.054|  139.0|    5.6|   15.0|    1.4|   4250.6|    459.8|
  12169488|   13.19| 15|  1211.9|   30.59|    1.09|   3.563|   0.042|  108.4|    5.2|   13.1|    1.6|   4168.1|    359.4|
  12169845|   10.72| 18|  1318.1|   31.36|    0.48|   3.323|   0.012|   94.1|    4.7|   11.9|    1.3|   2991.2|    192.7|
  12169891|   13.61| 16|  1221.3|   75.45|    0.96|   7.220|   0.018|   64.5|    5.3|   24.3|    3.5|   1431.4|    144.2|
  12169910|   13.67|  6|   457.9|   33.16|    0.83|   4.076|   0.029|  132.4|    5.5|   15.6|    1.7|   3698.3|    458.0|
  12169924|   12.51| 18|  1318.1|   45.06|    0.58|   4.447|   0.013|   75.2|    3.2|   18.3|    1.7|   1201.1|    106.3|
  12170173|   12.74| 18|  1318.1|  111.95|    0.72|   9.561|   0.022|   54.2|    1.9|   34.2|    1.6|    113.3|     23.9|
  12170216|   13.64|  8|   632.8|   39.76|    0.66|   4.372|   0.013|   88.8|    4.2|   15.1|    1.4|   1761.1|    158.5|
  12170553|   13.64|  5|   371.4|   37.36|    0.90|   4.367|   0.049|   88.9|    6.1|   16.5|    3.2|   1672.8|    469.5|
  12201679|   13.70| 17|  1308.6|   77.12|    0.73|   7.559|   0.023|   60.7|    2.4|   25.8|    2.0|    181.1|     42.2|
  12201835|   12.54| 18|  1318.0|   29.68|    0.70|   4.092|   0.102|  126.4|    6.5|   12.3|    1.4|   8333.4|    554.5|
  12201962|   12.82| 18|  1318.0|   53.67|    0.46|   5.686|   0.012|   87.0|    3.7|   17.0|    0.9|   1269.1|     92.2|
  12202062|   13.16| 18|  1318.0|   39.52|    0.83|   4.396|   0.033|   78.7|    3.5|   15.8|    1.3|   2310.6|    173.1|
  12202431|    9.91| 17|  1235.7|   38.07|    0.59|   4.280|   0.046|  107.3|    4.0|   15.5|    1.1|   2655.8|    158.6|
  12203182|   13.14| 18|  1318.0|  160.50|    1.15|  13.323|   0.020|   37.4|    1.5|   50.1|    2.4|     29.7|      6.5|
  12203197|  13.766| 17| 1308.58|  233.72|    2.31|  17.515|   0.051|     --|     --|     --|     --|     --|     --|
  12203227|   13.96| 16|  1276.1|   25.97|    0.58|   3.040|   0.019|   99.6|    5.3|   10.4|    1.9|   5695.8|    574.1|
  12203243|   11.68| 18|  1318.0|  196.54|    1.20|  15.125|   0.041|   35.7|    1.5|   52.9|    3.5|     37.6|      9.3|
  12203244|   13.16|  8|   557.6|   30.78|    0.53|   4.104|   0.044|  109.3|    5.9|   10.8|    1.3|   6446.9|    297.1|
  12203455|   10.00| 18|  1318.0|   30.78|    0.81|   4.058|   0.069|  113.1|    6.7|   11.1|    1.4|   6764.7|    555.0|
  12203653|   12.65|  8|   557.6|   40.31|    0.76|   4.434|   0.029|   80.6|    3.6|   18.1|    2.8|   1973.0|    177.9|
  12204508|   12.09|  8|   557.6|   28.07|    0.55|   3.638|   0.056|  144.5|    6.3|   12.2|    1.5|   5905.3|    511.2|
  12204887|   13.22|  7|   467.3|   32.71|    0.73|   4.148|   0.053|  106.8|    4.1|   14.2|    1.4|   3276.5|    270.2|
  12205702|   13.14|  7|   467.3|   35.40|    0.48|   4.153|   0.017|  133.4|    6.2|   12.4|    0.8|   3399.9|    319.6|
  12206050|   12.98|  8|   557.6|   42.63|    0.50|   4.725|   0.015|  100.4|    4.6|   14.5|    0.9|   1934.2|    114.3|
  12206414|   12.57|  7|   467.3|   25.27|    0.56|   3.377|   0.030|  165.6|    6.7|   10.7|    1.2|   8879.0|    614.5|
  12206812|   12.71| 18|  1317.9|  141.85|    0.96|  11.625|   0.014|   50.2|    1.6|   42.6|    1.6|     86.7|     14.4|
  12206828|   12.31|  8|   557.6|   33.31|    0.58|   4.000|   0.028|  130.2|    5.2|   14.3|    1.0|   3817.4|    245.3|
  12207049|   11.52| 18|  1317.9|  146.88|    1.99|  10.915|   0.041|   23.8|    0.9|   64.9|    9.8|     39.1|      6.4|
  12207086|   12.66| 18|  1317.9|   33.68|    0.73|   4.141|   0.037|  113.1|    4.8|   13.1|    1.1|   4275.1|    182.8|
  12207566|   13.67|  9|   715.0|   58.11|    0.48|   6.170|   0.016|   96.3|    4.2|   17.6|    0.8|    878.9|    101.3|
  12207740|   12.53| 17|  1308.5|   39.17|    0.43|   4.642|   0.017|   90.2|    4.1|   13.4|    0.9|   1732.9|    103.6|
  12207840|   12.32| 18|  1317.9|   77.76|    0.50|   7.840|   0.018|   75.1|    3.0|   22.5|    0.9|    486.9|     40.6|
  12207879|   13.92|  8|   630.5|   52.17|    0.54|   5.544|   0.014|   95.8|    4.1|   18.0|    1.1|   1259.4|    138.2|
  12208173|   13.93| 17|  1308.5|  144.91|    0.86|  12.177|   0.021|   51.3|    2.1|   38.6|    1.8|     39.5|      8.8|
  12208273|   11.91| 18|  1317.9|   23.00|    0.38|   3.027|   0.020|  157.4|    8.8|    8.6|    0.6|   7952.8|    520.8|
  12208370|   13.40|  6|   380.8|   28.43|    0.94|   3.767|   0.057|  140.3|    6.8|   13.9|    2.3|   4527.1|    620.7|
  12208408|   13.71|  5|   371.3|   72.36|    0.56|   6.936|   0.020|   90.1|    4.2|   23.6|    1.4|    435.3|    114.0|
  12208564|   13.67|  5|   371.3|   33.76|    0.46|   3.999|   0.013|  137.2|    7.9|   11.8|    1.1|   3741.3|    273.2|
  12208809|   10.02| 18|  1317.9|   45.28|    0.97|   4.381|   0.046|   35.9|    3.4|   14.6|    2.9|   1096.9|    102.5|
  12214399|   13.63| 17|  1308.6|   48.77|    0.38|   5.416|   0.017|   89.7|    4.2|   16.1|    1.2|   1369.1|    116.1|
  12215012|   13.97|  6|   457.9|   38.00|    0.76|   4.168|   0.028|   90.9|    3.7|   15.5|    2.2|   2640.7|    217.3|
  12215023|   13.84|  6|   457.9|   29.14|    0.72|   3.762|   0.083|   90.5|    6.8|    9.8|    1.6|   6214.9|    537.2|
  12215063|   13.19|  7|   467.4|   26.57|    0.46|   3.443|   0.038|  142.0|    6.3|   12.7|    1.7|   5280.3|    501.1|
  12215354|   13.57| 18|  1318.1|   23.76|    0.77|   3.458|   0.045|  131.6|    6.4|   10.2|    1.4|   8155.8|    561.4|
  12215411|   13.93|  5|   371.4|   32.73|    0.69|   3.950|   0.040|  120.1|    5.9|   14.1|    1.7|   3407.8|    444.2|
  12215568|   12.97| 16|  1221.3|   70.19|    0.44|   6.947|   0.012|   79.7|    3.5|   20.2|    1.2|    612.6|     75.3|
  12215647|   10.59| 17|  1235.8|   49.64|    0.70|   4.964|   0.011|   68.6|    3.1|   19.3|    1.5|   1091.9|     81.0|
  12215898|   12.49| 16|  1221.3|   38.46|    0.52|   4.455|   0.013|  108.2|    4.7|   13.2|    0.9|   2849.4|    167.0|
  12216301|   13.27| 18|  1318.1|  173.69|    1.42|  15.051|   0.047|   34.3|    1.5|   55.4|    3.1|     17.6|      5.7|
  12216433|   13.99| 15|  1211.9|  108.63|    0.75|   9.525|   0.017|   67.8|    2.5|   31.0|    1.4|    172.0|     36.8|
  12216750|   11.49| 18|  1318.1|   95.55|    0.59|   8.784|   0.016|   70.5|    2.7|   28.2|    1.1|    309.6|     33.4|
  12216782|   11.67|  2|    41.9|   81.33|    8.62|   7.121|   0.413|   37.8|    6.1|   41.2|   13.6|    128.2|     93.4|
  12216873|   12.81|  7|   467.4|   29.29|    0.81|   3.968|   0.050|  149.9|    5.9|   14.0|    1.8|   5081.7|    466.7|
  12217017|   12.28| 18|  1318.1|  118.09|    1.41|  10.082|   0.013|   33.9|    1.8|   38.2|    3.1|    127.5|     22.4|
  12217154|   10.95| 17|  1235.8|   48.09|    0.82|   4.649|   0.016|   52.8|    2.4|   19.6|    1.9|    901.7|     51.2|
  12217239|   11.83| 18|  1318.1|   25.92|    0.68|   3.141|   0.041|  123.0|    5.9|   10.9|    1.2|   6325.5|    472.1|
  12217300|   12.39|  8|   632.8|   28.83|    0.64|   3.488|   0.044|  137.4|    7.5|   14.1|    2.0|   6360.7|    776.0|
  12217355|   13.10| 16|  1221.3|   36.96|    0.62|   4.242|   0.015|  115.2|    5.3|   13.2|    0.8|   3491.3|    238.7|
  12217684|   13.64| 10|   777.3|   55.49|    0.91|   5.643|   0.016|   89.5|    4.3|   20.2|    1.4|   1234.3|    189.9|
  12217863|   13.99| 10|   777.3|   48.78|    1.29|   4.741|   0.123|   51.7|    5.2|   19.5|    5.0|   1238.5|    246.0|
  12218006|   13.59|  6|   380.8|   30.42|    0.88|   3.913|   0.053|  140.1|    6.6|   13.1|    2.6|   5606.4|    454.3|
  12218181|   12.86|  7|   467.4|   36.79|    0.46|   4.207|   0.013|  132.4|    7.0|   11.7|    0.8|   2556.5|    351.1|
  12218634|   13.32| 18|  1318.1|  104.37|    0.58|   9.257|   0.017|   66.8|    2.5|   29.7|    1.2|    149.4|     36.3|
  12218869|   13.28|  8|   557.7|   59.83|    0.45|   6.024|   0.013|   77.1|    3.8|   17.7|    1.1|   1055.2|     74.9|
  12219032|   12.47|  8|   557.7|   26.01|    0.34|   3.349|   0.026|  151.9|    9.2|    8.7|    0.8|   4617.2|    468.1|
  12251066|   12.38| 16|  1221.2|   47.87|    0.56|   5.232|   0.016|   98.9|    5.1|   16.7|    1.2|   1752.9|    116.7|
  12251438|   13.63| 17|  1308.6|   71.52|    0.49|   7.508|   0.023|   65.9|    2.0|   22.1|    1.1|    119.9|     22.5|
  12251789|   13.89| 13|  1032.7|   24.60|    0.66|   3.548|   0.144|  151.6|    9.0|   10.3|    1.5|  12395.3|    947.7|
  12252224|   14.46| 17|  1308.6|   43.00|    0.73|   4.884|   0.013|   98.8|    8.3|   13.0|    1.6|   3467.0|    582.0|
  12252410|   10.86| 16|  1209.9|   50.58|    0.42|   5.239|   0.012|   91.7|    4.2|   16.2|    1.0|   1485.5|     80.6|
  12252486|   13.49| 11|   786.7|   74.47|    1.00|   6.974|   0.016|   91.6|    4.2|   32.9|    7.6|    449.0|    178.0|
  12252899|   13.95| 17|  1308.6|   26.01|    0.74|   3.903|   0.091|  128.2|    7.6|   11.1|    2.1|   9358.8|    730.3|
  12253210|   12.59|  9|   642.2|   58.85|    0.79|   5.888|   0.017|   91.8|    3.7|   20.0|    1.1|   1326.0|     77.2|
  12253294|   12.30| 17|  1235.7|   42.61|    0.54|   4.394|   0.013|   87.7|    3.5|   15.3|    0.8|   1913.3|     89.3|
  12253322|   13.45| 15|  1211.8|   51.47|    0.61|   5.523|   0.015|  100.4|    4.8|   17.7|    1.2|   1452.5|    132.3|
