ID,error_flag
KIC10387370,-1
KIC10387495,-1
KIC10387899,-1
KIC10387935,-1
KIC10387999,-1
KIC10388249,-1
KIC10389037,-1
KIC10389165,-1
KIC10389393,-1
KIC10394143,-1
KIC10394570,-1
KIC10394683,-1
KIC10394950,-1
KIC10395327,-1
KIC10395400,-1
KIC10395638,-1
KIC10395653,-1
KIC10396076,-1
KIC10396533,-1
KIC10396812,-1
KIC10396839,-1
KIC10396863,-1
KIC10397623,-1
KIC10397646,-1
KIC10397849,-1
KIC10398120,-1
KIC10399312,-1
KIC10401843,-1
KIC10402178,-1
KIC10402207,-1
KIC10402468,-1
KIC10402509,-1
KIC10402819,-1
KIC10403323,-1
KIC10403423,-1
KIC10403441,-1
KIC10403716,-1
KIC10404576,-1
KIC10404656,-1
KIC10404994,-1
KIC10405280,-1
KIC10405285,-1
KIC10405377,-1
KIC10405436,-1
KIC10405445,-1
KIC10407209,-1
KIC10407420,-1
KIC10411448,-1
KIC10412115,-1
KIC10412175,-1
KIC10415416,-1
KIC10415545,-1
KIC10415654,-1
KIC10416004,-1
KIC10416262,-1
KIC10416550,-1
KIC10416619,-1
KIC10416970,-1
KIC10417308,-1
KIC10417364,-1
KIC10417492,-1
KIC10417559,-1
KIC10417623,-1
KIC10417794,-1
KIC10418426,-1
KIC10418503,-1
KIC10419312,-1
KIC10419566,-1
KIC10419682,-1
KIC10420102,-1
KIC10420202,-1
KIC10420335,-1
KIC10420403,-1
KIC10420502,-1
KIC10420629,-1
KIC10420655,-1
KIC10420662,-1
KIC10420822,-1
KIC10421807,-1
KIC10421840,-1
KIC10422013,-1
KIC10422287,-1
KIC10422589,-1
KIC10423340,-1
KIC10423375,-1
KIC10423867,-1
KIC10424379,-1
KIC10425035,-1
KIC10425456,-1
KIC10426331,-1
KIC10426854,-1
KIC10427193,-1
KIC10427256,-1
KIC10428124,-1
KIC10428163,-1
KIC10447681,-1
KIC10448025,-1
KIC10448033,-1
KIC10448558,-1
KIC10448738,-1
KIC10448807,-1
KIC10448925,-1
KIC10449098,-1
KIC10449431,-1
KIC10449846,-1
KIC10449862,-1
KIC10449998,-1
KIC10450175,-1
KIC10450755,-1
KIC10450924,-1
KIC10450939,-1
KIC10451213,-1
KIC10451228,-1
KIC10451397,-1
KIC10452574,-1
KIC10452960,-1
KIC10453652,-1
KIC10453946,-1
KIC10454887,-1
KIC10456555,-1
KIC10457016,-1
KIC10459696,-1
KIC10459794,-1
KIC10459798,-1
KIC10459809,-1
KIC10459817,-1
KIC10459923,-1
KIC10460020,-1
KIC10460225,-1
KIC10460243,-1
KIC10460324,-1
KIC10460723,-1
KIC10461323,-1
KIC10461347,-1
KIC10461757,-1
KIC10462800,-1
KIC10462915,-1
KIC10463605,-1
KIC10464258,-1
KIC10464837,-1
KIC10467388,-1
KIC10467510,-1
KIC10467570,-1
KIC10468139,-1
KIC10468225,-1
KIC10468528,-1
KIC10468686,-1
KIC10468689,-1
KIC10468896,-1
KIC10469022,-1
KIC10469868,-1
KIC10469976,-1
KIC10471148,-1
KIC10471226,-1
KIC10471628,-1
KIC10471973,-1
KIC10472091,-1
KIC10472318,-1
KIC10472566,-1
KIC10472755,-1
KIC10473363,-1
KIC10473692,-1
KIC10474071,-1
KIC10477762,-1
KIC10480323,-1
KIC10480399,-1
KIC10480494,-1
KIC10480567,-1
KIC10480799,-1
KIC10480806,-1
KIC10481251,-1
KIC10481365,-1
KIC10482001,-1
KIC10482198,-1
KIC10482211,-1
KIC10482521,-1
KIC10482598,-1
KIC10482713,-1
KIC10482750,-1
KIC10483180,-1
KIC10483504,-1
KIC10483530,-1
KIC10483606,-1
KIC10484121,-1
KIC10484140,-1
KIC10485520,-1
KIC10485557,-1
KIC10485765,-1
KIC10485923,-1
KIC10487616,-1
KIC10487854,-1
KIC10487973,-1
KIC10488066,-1
KIC10488243,-1
KIC10488463,-1
KIC10489017,-1
KIC10489073,-1
KIC10489108,-1
KIC10489340,-1
KIC10489370,-1
KIC10489417,-1
KIC10489877,-1
KIC10489909,-1
KIC10489998,-1
KIC10492011,-1
KIC10492041,-1
KIC10492224,-1
KIC10492412,-1
KIC10492468,-1
KIC10513061,-1
KIC10513080,-1
KIC10513120,-1
KIC10513837,-1
KIC10513892,-1
KIC10514427,-1
KIC10514458,-1
KIC10514732,-1
KIC10515651,-1
KIC10515929,-1
KIC10515966,-1
KIC10517078,-1
KIC10517360,-1
KIC10517488,-1
KIC10517832,-1
KIC10518222,-1
KIC10518427,-1
KIC10521711,-1
KIC10522084,-1
KIC10522111,-1
KIC10524715,-1
KIC10524770,-1
KIC10524894,-1
KIC10525159,-1
KIC10525205,-1
KIC10525282,-1
KIC10525439,-1
KIC10525475,-1
KIC10525595,-1
KIC10525657,-1
KIC10525987,-1
KIC10526684,-1
KIC10526837,-1
KIC10527661,-1
KIC10527754,-1
KIC10527889,-1
KIC10528339,-1
KIC10528911,-1
KIC10528917,-1
KIC10529006,-1
KIC10529104,-1
KIC10529640,-1
KIC10532670,-1
KIC10532751,-1
KIC10533249,-1
KIC10533369,-1
KIC10534340,-1
KIC10534377,-1
KIC10534826,-1
KIC10534891,-1
KIC10535457,-1
KIC10535494,-1
KIC10537243,-1
KIC10537376,-1
KIC10537820,-1
KIC10544592,-1
KIC10544941,-1
KIC10545081,-1
KIC10545089,-1
KIC10545152,-1
KIC10545904,-1
KIC10546010,-1
KIC10546119,-1
KIC10546245,-1
KIC10546305,-1
KIC10546497,-1
KIC10546542,-1
KIC10546730,-1
KIC10546977,-1
KIC10547065,-1
KIC10547370,-1
KIC10547418,-1
KIC10547575,-1
KIC10547735,-1
KIC10547905,-1
KIC10548114,-1
KIC10548201,-1
KIC10548319,-1
KIC10548741,-1
KIC10549567,-1
KIC10549650,-1
KIC10549732,-1
KIC10550140,-1
KIC10550170,-1
KIC10550359,-1
KIC10550429,-1
KIC10550552,-1
KIC10551265,-1
KIC10551313,-1
KIC10551453,-1
KIC10552202,-1
KIC10552382,-1
KIC10552527,-1
KIC10552614,-1
KIC10552929,-1
KIC10552972,-1
KIC10553195,-1
KIC10553204,-1
KIC10553525,-1
KIC10553815,-1
KIC10553827,-1
KIC10553844,-1
KIC10553939,-1
KIC10553971,-1
KIC10555025,-1
KIC10555186,-1
KIC10555373,-1
KIC10555560,-1
KIC10555618,-1
KIC10555813,-1
KIC10556418,-1
KIC10556924,-1
KIC10579765,-1
KIC10580260,-1
KIC10581491,-1
KIC10583857,-1
KIC10583963,-1
KIC10585937,-1
KIC10586902,-1
KIC10587122,-1
KIC10587201,-1
KIC10587702,-1
KIC10590005,-1
KIC10590582,-1
KIC10590683,-1
KIC10591093,-1
KIC10591169,-1
KIC10591886,-1
KIC10592249,-1
KIC10592335,-1
KIC10592802,-1
KIC10592924,-1
KIC10593078,-1
KIC10593088,-1
KIC10593779,-1
KIC10593799,-1
KIC10596539,-1
KIC10596563,-1
KIC10597164,-1
KIC10597648,-1
KIC10598558,-1
KIC10599101,-1
KIC10599712,-1
KIC10599977,-1
KIC10600127,-1
KIC10600807,-1
KIC10600926,-1
KIC10601155,-1
KIC10601452,-1
KIC10602015,-1
KIC10602372,-1
KIC10602374,-1
KIC10602976,-1
KIC10603170,-1
KIC10603438,-1
KIC10603547,-1
KIC10603861,-1
KIC10603958,-1
KIC10604021,-1
KIC10604054,-1
KIC10604255,-1
KIC10604435,-1
KIC10604460,-1
KIC10604509,-1
KIC10604605,-1
KIC10604941,-1
KIC10605155,-1
KIC10609343,-1
KIC10609452,-1
KIC10610250,-1
KIC10610275,-1
KIC10610644,-1
KIC10610707,-1
KIC10610825,-1
KIC10610946,-1
KIC10611084,-1
KIC10611256,-1
KIC10611263,-1
KIC10611309,-1
KIC10611320,-1
KIC10612112,-1
KIC10612549,-1
KIC10613106,-1
KIC10613112,-1
KIC10613466,-1
KIC10613561,-1
KIC10613727,-1
KIC10613739,-1
KIC10613792,-1
KIC10614000,-1
KIC10614003,-1
KIC10614323,-1
KIC10614382,-1
KIC10614452,-1
KIC10614461,-1
KIC10614466,-1
KIC10614602,-1
KIC10614613,-1
KIC10614707,-1
KIC10615356,-1
KIC10616364,-1
KIC10616687,-1
KIC10616922,-1
KIC10617209,-1
KIC10618005,-1
KIC10618251,-1
KIC10619176,-1
KIC10619191,-1
KIC10619398,-1
KIC10620267,-1
KIC10621713,-1
KIC10621821,-1
KIC10643786,-1
KIC10643913,-1
KIC10644029,-1
KIC10645209,-1
KIC10647243,-1
KIC10647267,-1
KIC10647393,-1
KIC10647684,-1
KIC10649735,-1
KIC10651320,-1
KIC10651398,-1
KIC10651578,-1
KIC10651646,-1
KIC10651991,-1
KIC10652469,-1
KIC10653141,-1
KIC10653194,-1
KIC10653200,-1
KIC10653383,-1
KIC10656124,-1
KIC10656607,-1
KIC10656842,-1
KIC10656884,-1
KIC10657478,-1
KIC10657617,-1
KIC10657633,-1
KIC10657932,-1
KIC10658326,-1
KIC10658641,-1
KIC10658699,-1
KIC10658726,-1
KIC10658735,-1
KIC10659100,-1
KIC10659842,-1
KIC10661761,-1
KIC10662321,-1
KIC10662335,-1
KIC10662595,-1
KIC10662618,-1
KIC10663042,-1
KIC10663785,-1
KIC10664514,-1
KIC10665157,-1
KIC10665518,-1
KIC10665546,-1
KIC10665652,-1
KIC10665707,-1
KIC10665756,-1
KIC10665852,-1
KIC10666682,-1
KIC10666747,-1
KIC10666932,-1
KIC10667309,-1
KIC10667545,-1
KIC10667886,-1
KIC10667966,-1
KIC10668065,-1
KIC10668145,-1
KIC10668310,-1
KIC10668443,-1
KIC10668914,-1
KIC10669123,-1
KIC10669234,-1
KIC10669568,-1
KIC10669590,-1
KIC10669876,-1
KIC10670028,-1
KIC10670445,-1
KIC10670835,-1
KIC10670923,-1
KIC10671227,-1
KIC10674988,-1
KIC10675052,-1
KIC10675230,-1
KIC10675600,-1
KIC10675847,-1
KIC10675916,-1
KIC10675935,-1
KIC10676432,-1
KIC10677371,-1
KIC10677532,-1
KIC10677637,-1
KIC10677809,-1
KIC10677952,-1
KIC10677958,-1
KIC10678016,-1
KIC10678049,-1
KIC10678121,-1
KIC10678491,-1
KIC10678590,-1
KIC10678691,-1
KIC10678779,-1
KIC10679090,-1
KIC10679097,-1
KIC10679246,-1
KIC10679466,-1
KIC10679672,-1
KIC10680264,-1
KIC10680268,-1
KIC10680596,-1
KIC10682183,-1
KIC10682660,-1
KIC10682761,-1
KIC10682816,-1
KIC10683016,-1
KIC10683226,-1
KIC10683330,-1
KIC10683647,-1
KIC10683738,-1
KIC10684463,-1
KIC10684584,-1
KIC10684749,-1
KIC10684837,-1
KIC10685015,-1
KIC10685068,-1
KIC10685283,-1
KIC10685892,-1
KIC10709049,-1
KIC10709102,-1
KIC10709570,-1
KIC10709676,-1
KIC10709704,-1
KIC10709799,-1
KIC10711145,-1
KIC10711154,-1
KIC10711484,-1
KIC10711515,-1
KIC10711922,-1
KIC10712314,-1
KIC10713440,-1
KIC10714543,-1
KIC10716261,-1
KIC10716676,-1
KIC10716772,-1
KIC10716853,-1
KIC10717486,-1
KIC10717638,-1
KIC10718491,-1
KIC10718820,-1
KIC10718832,-1
KIC10718902,-1
KIC10718978,-1
KIC10721900,-1
KIC10722067,-1
KIC10722175,-1
KIC10722949,-1
KIC10722954,-1
KIC10723339,-1
KIC10723388,-1
KIC10724027,-1
KIC10724041,-1
KIC10724193,-1
KIC10724620,-1
KIC10724735,-1
KIC10724793,-1
KIC10727178,-1
KIC10727457,-1
KIC10727789,-1
KIC10728179,-1
KIC10728467,-1
KIC10728519,-1
KIC10728666,-1
KIC10729919,-1
KIC10730228,-1
KIC10732050,-1
KIC10732526,-1
KIC10732952,-1
KIC10733042,-1
KIC10733661,-1
KIC10733897,-1
KIC10734124,-1
KIC10734179,-1
KIC10734241,-1
KIC10734432,-1
KIC10735027,-1
KIC10735077,-1
KIC10735276,-1
KIC10735926,-1
KIC10736301,-1
KIC10736390,-1
KIC10736562,-1
KIC10737052,-1
KIC10737296,-1
KIC10741713,-1
KIC10741844,-1
KIC10741932,-1
KIC10742112,-1
KIC10742189,-1
KIC10742794,-1
KIC10743033,-1
KIC10743092,-1
KIC10743195,-1
KIC10743269,-1
KIC10743331,-1
KIC10743515,-1
KIC10743686,-1
KIC10743887,-1
KIC10743977,-1
KIC10744554,-1
KIC10744641,-1
KIC10744686,-1
KIC10745554,-1
KIC10745616,-1
KIC10745775,-1
KIC10745814,-1
KIC10746265,-1
KIC10746287,-1
KIC10747240,-1
KIC10747862,-1
KIC10748902,-1
KIC10749112,-1
KIC10749235,-1
KIC10749722,-1
KIC10749954,-1
KIC10750644,-1
KIC10750658,-1
KIC10750730,-1
KIC10750867,-1
KIC10751031,-1
KIC10751189,-1
KIC10751237,-1
KIC10751705,-1
KIC10752337,-1
KIC10752443,-1
KIC10752913,-1
KIC10752915,-1
KIC10753840,-1
KIC10753962,-1
KIC10754090,-1
KIC10775621,-1
KIC10776009,-1
KIC10776256,-1
KIC10776711,-1
KIC10776997,-1
KIC10777098,-1
KIC10777660,-1
KIC10777735,-1
KIC10777816,-1
KIC10777988,-1
KIC10778969,-1
KIC10779177,-1
KIC10779537,-1
KIC10782351,-1
KIC10783198,-1
KIC10784013,-1
KIC10784301,-1
KIC10784342,-1
KIC10784759,-1
KIC10784996,-1
KIC10785390,-1
KIC10788540,-1
KIC10789154,-1
KIC10789202,-1
KIC10790301,-1
KIC10790401,-1
KIC10790415,-1
KIC10792801,-1
KIC10792866,-1
KIC10792949,-1
KIC10793277,-1
KIC10793771,-1
KIC10793872,-1
KIC10793890,-1
KIC10794838,-1
KIC10796037,-1
KIC10796378,-1
KIC10796857,-1
KIC10798647,-1
KIC10799530,-1
KIC10799729,-1
KIC10800164,-1
KIC10800303,-1
KIC10800478,-1
KIC10800641,-1
KIC10800915,-1
KIC10801063,-1
KIC10801792,-1
KIC10801985,-1
KIC10802274,-1
KIC10802837,-1
KIC10803040,-1
KIC10803138,-1
KIC10803148,-1
KIC10803548,-1
KIC10803557,-1
KIC10808345,-1
KIC10808557,-1
KIC10808648,-1
KIC10808709,-1
KIC10809272,-1
KIC10809277,-1
KIC10809296,-1
KIC10809457,-1
KIC10809499,-1
KIC10809888,-1
KIC10810211,-1
KIC10810628,-1
KIC10810869,-1
KIC10810905,-1
KIC10811720,-1
KIC10811787,-1
KIC10812837,-1
KIC10813235,-1
KIC10813238,-1
KIC10813264,-1
KIC10813626,-1
KIC10813811,-1
KIC10813862,-1
KIC10814091,-1
KIC10815014,-1
KIC10815065,-1
KIC10815204,-1
KIC10815461,-1
KIC10815462,-1
KIC10816214,-1
KIC10816301,-1
KIC10816640,-1
KIC10816748,-1
KIC10817031,-1
KIC10817319,-1
KIC10817440,-1
KIC10817647,-1
KIC10817660,-1
KIC10818643,-1
KIC10818765,-1
KIC10841636,-1
KIC10842101,-1
KIC10842231,-1
KIC10842929,-1
KIC10842958,-1
KIC10844267,-1
KIC10844674,-1
KIC10844895,-1
KIC10847321,-1
KIC10847923,-1
KIC10848618,-1
KIC10849000,-1
KIC10849419,-1
KIC10849424,-1
KIC10849489,-1
KIC10849499,-1
KIC10849509,-1
KIC10849541,-1
KIC10849824,-1
KIC10850084,-1
KIC10850440,-1
KIC10850644,-1
KIC10853817,-1
KIC10853911,-1
KIC10854564,-1
KIC10854977,-1
KIC10855512,-1
KIC10857579,-1
KIC10857623,-1
KIC10857639,-1
KIC10857750,-1
KIC10857953,-1
KIC10858331,-1
KIC10858519,-1
KIC10858520,-1
KIC10858675,-1
KIC10858719,-1
KIC10859687,-1
KIC10859779,-1
KIC10859941,-1
KIC10860146,-1
KIC10860155,-1
KIC10860202,-1
KIC10861311,-1
KIC10862035,-1
KIC10862184,-1
KIC10862329,-1
KIC10862496,-1
KIC10862691,-1
KIC10863535,-1
KIC10863834,-1
KIC10864433,-1
KIC10864711,-1
KIC10864755,-1
KIC10865371,-1
KIC10865681,-1
KIC10866415,-1
KIC10866694,-1
KIC10866889,-1
KIC10872707,-1
KIC10873280,-1
KIC10873444,-1
KIC10873513,-1
KIC10873579,-1
KIC10873826,-1
KIC10874337,-1
KIC10874344,-1
KIC10874582,-1
KIC10874938,-1
KIC10874987,-1
KIC10876039,-1
KIC10876156,-1
KIC10876635,-1
KIC10876892,-1
KIC10877286,-1
KIC10877448,-1
KIC10877517,-1
KIC10877915,-1
KIC10877921,-1
KIC10878028,-1
KIC10878084,-1
KIC10878121,-1
KIC10878693,-1
KIC10878816,-1
KIC10878851,-1
KIC10879372,-1
KIC10879440,-1
KIC10879742,-1
KIC10879853,-1
KIC10880104,-1
KIC10880358,-1
KIC10880532,-1
KIC10880639,-1
KIC10880958,-1
KIC10881104,-1
KIC10881149,-1
KIC10881317,-1
KIC10881810,-1
KIC10902770,-1
KIC10903016,-1
KIC10903247,-1
KIC10903291,-1
KIC10903871,-1
KIC10903874,-1
KIC10904456,-1
KIC10904520,-1
KIC10904695,-1
KIC10905043,-1
KIC10905139,-1
KIC10905697,-1
KIC10905767,-1
KIC10907196,-1
KIC10907199,-1
KIC10907410,-1
KIC10907546,-1
KIC10907932,-1
KIC10907945,-1
KIC10908322,-1
KIC10908442,-1
KIC10909336,-1
KIC10909816,-1
KIC10909977,-1
KIC10910035,-1
KIC10910197,-1
KIC10910523,-1
KIC10910541,-1
KIC10910674,-1
KIC10910802,-1
KIC10910839,-1
KIC10910889,-1
KIC10911000,-1
KIC10913761,-1
KIC10913869,-1
KIC10914063,-1
KIC10914450,-1
KIC10914565,-1
KIC10916533,-1
KIC10916563,-1
KIC10916701,-1
KIC10916867,-1
KIC10916930,-1
KIC10916980,-1
KIC10917124,-1
KIC10917207,-1
KIC10917932,-1
KIC10918449,-1
KIC10918731,-1
KIC10918894,-1
KIC10919121,-1
KIC10919239,-1
KIC10919392,-1
KIC10920139,-1
KIC10920268,-1
KIC10920328,-1
KIC10920437,-1
KIC10920456,-1
KIC10920746,-1
KIC10920861,-1
KIC10920888,-1
KIC10921183,-1
KIC10921258,-1
KIC10921270,-1
KIC10922068,-1
KIC10922092,-1
KIC10922137,-1
KIC10922167,-1
KIC10922608,-1
KIC10922622,-1
KIC10922821,-1
KIC10922840,-1
KIC10923654,-1
KIC10923846,-1
KIC10923991,-1
KIC10924021,-1
KIC10924096,-1
KIC10924215,-1
KIC10924652,-1
KIC10927457,-1
KIC10927597,-1
KIC10927848,-1
KIC10928042,-1
KIC10931578,-1
KIC10931902,-1
KIC10932078,-1
KIC10932177,-1
KIC10932270,-1
KIC10932294,-1
KIC10932323,-1
KIC10932336,-1
KIC10932891,-1
KIC10933112,-1
KIC10933234,-1
KIC10933244,-1
KIC10933309,-1
KIC10933384,-1
KIC10933670,-1
KIC10933748,-1
KIC10933775,-1
KIC10933921,-1
KIC10934164,-1
KIC10934536,-1
KIC10934588,-1
KIC10934758,-1
KIC10934765,-1
KIC10934799,-1
KIC10934929,-1
KIC10935050,-1
KIC10935094,-1
KIC10935265,-1
KIC10935377,-1
KIC10935437,-1
KIC10935672,-1
KIC10935811,-1
KIC10935853,-1
KIC10936114,-1
KIC10936635,-1
KIC10936814,-1
KIC10936833,-1
KIC10936984,-1
KIC10937071,-1
KIC10937597,-1
KIC10937672,-1
KIC10937701,-1
KIC10937722,-1
KIC10937855,-1
KIC10937872,-1
KIC10937936,-1
KIC10937954,-1
KIC10938051,-1
KIC10938167,-1
KIC10960400,-1
KIC10960424,-1
KIC10960798,-1
KIC10961390,-1
KIC10962756,-1
KIC10962775,-1
KIC10962804,-1
KIC10963918,-1
KIC10964280,-1
KIC10964584,-1
KIC10965043,-1
KIC10965536,-1
KIC10966241,-1
KIC10966458,-1
KIC10966634,-1
KIC10966950,-1
KIC10967025,-1
KIC10969400,-1
KIC10969616,-1
KIC10969649,-1
KIC10969784,-1
KIC10969846,-1
KIC10971746,-1
KIC10971845,-1
KIC10971893,-1
KIC10971897,-1
KIC10972288,-1
KIC10972321,-1
KIC10972627,-1
KIC10972717,-1
KIC10972858,-1
KIC10972860,-1
KIC10973387,-1
KIC10973397,-1
KIC10973854,-1
KIC10974202,-1
KIC10974840,-1
KIC10974984,-1
KIC10975126,-1
KIC10976349,-1
KIC10976412,-1
KIC10977040,-1
KIC10977146,-1
KIC10977284,-1
KIC10977468,-1
KIC10977629,-1
KIC10977737,-1
KIC10977979,-1
KIC10978042,-1
KIC10978085,-1
KIC10978375,-1
KIC10978509,-1
KIC10978581,-1
KIC10978646,-1
KIC10978699,-1
KIC10978857,-1
KIC10978872,-1
KIC10979181,-1
KIC10979258,-1
KIC10979458,-1
KIC10979634,-1
KIC10979742,-1
KIC10979985,-1
KIC10980032,-1
KIC10980148,-1
KIC10982591,-1
KIC10982619,-1
KIC10983102,-1
KIC10983401,-1
KIC10987386,-1
KIC10988113,-1
KIC10988465,-1
KIC10988513,-1
KIC10988708,-1
KIC10988898,-1
KIC10989210,-1
KIC10989954,-1
KIC10989961,-1
KIC10990113,-1
KIC10990243,-1
KIC10990704,-1
KIC10991271,-1
KIC10991398,-1
KIC10991673,-1
KIC10991759,-1
KIC10991798,-1
KIC10991892,-1
KIC10992126,-1
KIC10992167,-1
KIC10992345,-1
KIC10992390,-1
KIC10992711,-1
KIC11013005,-1
KIC11013433,-1
KIC11013471,-1
KIC11013594,-1
KIC11013598,-1
KIC11014418,-1
KIC11014468,-1
KIC11014721,-1
KIC11014947,-1
KIC11015154,-1
KIC11015261,-1
KIC11015392,-1
KIC11015408,-1
KIC11017831,-1
KIC11018104,-1
KIC11018281,-1
KIC11018454,-1
KIC11018481,-1
KIC11018710,-1
KIC11018745,-1
KIC11018922,-1
KIC11019025,-1
KIC11019125,-1
KIC11019954,-1
KIC11020101,-1
KIC11020211,-1
KIC11020885,-1
KIC11021020,-1
KIC11025518,-1
KIC11025807,-1
KIC11025983,-1
KIC11026148,-1
KIC11026184,-1
KIC11026472,-1
KIC11026843,-1
KIC11026973,-1
KIC11027005,-1
KIC11027034,-1
KIC11027337,-1
KIC11027509,-1
KIC11028059,-1
KIC11028372,-1
KIC11028575,-1
KIC11028826,-1
KIC11029151,-1
KIC11029396,-1
KIC11029423,-1
KIC11029517,-1
KIC11029591,-1
KIC11029738,-1
KIC11029886,-1
KIC11030524,-1
KIC11030542,-1
KIC11030582,-1
KIC11031040,-1
KIC11031230,-1
KIC11031234,-1
KIC11031798,-1
KIC11031801,-1
KIC11031856,-1
KIC11031985,-1
KIC11032402,-1
KIC11032463,-1
KIC11032501,-1
KIC11032610,-1
KIC11032660,-1
KIC11033153,-1
KIC11033302,-1
KIC11033420,-1
KIC11033569,-1
KIC11033650,-1
KIC11033882,-1
KIC11036456,-1
KIC11036477,-1
KIC11037046,-1
KIC11037219,-1
KIC11037290,-1
KIC11037292,-1
KIC11037684,-1
KIC11037923,-1
KIC11038010,-1
KIC11038023,-1
KIC11038072,-1
KIC11038376,-1
KIC11038809,-1
KIC11038844,-1
KIC11042262,-1
KIC11042388,-1
KIC11042658,-1
KIC11042669,-1
KIC11042745,-1
KIC11043208,-1
KIC11043690,-1
KIC11043770,-1
KIC11043820,-1
KIC11043831,-1
KIC11043832,-1
KIC11043856,-1
KIC11043872,-1
KIC11043882,-1
KIC11043905,-1
KIC11043940,-1
KIC11043952,-1
KIC11044315,-1
KIC11044668,-1
KIC11045134,-1
KIC11045572,-1
KIC11045769,-1
KIC11046361,-1
KIC11046496,-1
KIC11046644,-1
KIC11046821,-1
KIC11046830,-1
KIC11046878,-1
KIC11047056,-1
KIC11068380,-1
KIC11068521,-1
KIC11068783,-1
KIC11069361,-1
KIC11069681,-1
KIC11072164,-1
KIC11072334,-1
KIC11072470,-1
KIC11072550,-1
KIC11072852,-1
KIC11072982,-1
KIC11073295,-1
KIC11073297,-1
KIC11073333,-1
KIC11073401,-1
KIC11074080,-1
KIC11074106,-1
KIC11074543,-1
KIC11074687,-1
KIC11074880,-1
KIC11075808,-1
KIC11075908,-1
KIC11076453,-1
KIC11080027,-1
KIC11080345,-1
KIC11080639,-1
KIC11080937,-1
KIC11080953,-1
KIC11081517,-1
KIC11081810,-1
KIC11081838,-1
KIC11081968,-1
KIC11082329,-1
KIC11082437,-1
KIC11082533,-1
KIC11083319,-1
KIC11083508,-1
KIC11083613,-1
KIC11083701,-1
KIC11084022,-1
KIC11084086,-1
KIC11084302,-1
KIC11084377,-1
KIC11084620,-1
KIC11084934,-1
KIC11085766,-1
KIC11085809,-1
KIC11086013,-1
KIC11086673,-1
KIC11086804,-1
KIC11086949,-1
KIC11087053,-1
KIC11087067,-1
KIC11087103,-1
KIC11087371,-1
KIC11087963,-1
KIC11090395,-1
KIC11090561,-1
KIC11090673,-1
KIC11090674,-1
KIC11090926,-1
KIC11090944,-1
KIC11091260,-1
KIC11091360,-1
KIC11091445,-1
KIC11091482,-1
KIC11092247,-1
KIC11092984,-1
KIC11097136,-1
KIC11097440,-1
KIC11097749,-1
KIC11097752,-1
KIC11097771,-1
KIC11097853,-1
KIC11097899,-1
KIC11098411,-1
KIC11098753,-1
KIC11098762,-1
KIC11098986,-1
KIC11098995,-1
KIC11099144,-1
KIC11099193,-1
KIC11099252,-1
KIC11099344,-1
KIC11099737,-1
KIC11100170,-1
KIC11100441,-1
KIC11121489,-1
KIC11121627,-1
KIC11121968,-1
KIC11122147,-1
KIC11122261,-1
KIC11122858,-1
KIC11124920,-1
KIC11125664,-1
KIC11125699,-1
KIC11126204,-1
KIC11126350,-1
KIC11126471,-1
KIC11126517,-1
KIC11126673,-1
KIC11126721,-1
KIC11127105,-1
KIC11127586,-1
KIC11127815,-1
KIC11127861,-1
KIC11127981,-1
KIC11128905,-1
KIC11128910,-1
KIC11129153,-1
KIC11129191,-1
KIC11129442,-1
KIC11129480,-1
KIC11129788,-1
KIC11129945,-1
KIC11133158,-1
KIC11133969,-1
KIC11134392,-1
KIC11134405,-1
KIC11134475,-1
KIC11134608,-1
KIC11134761,-1
KIC11134982,-1
KIC11135019,-1
KIC11135055,-1
KIC11135119,-1
KIC11135168,-1
KIC11135286,-1
KIC11135574,-1
KIC11135683,-1
KIC11135910,-1
KIC11136049,-1
KIC11136139,-1
KIC11136282,-1
KIC11136338,-1
KIC11136578,-1
KIC11136690,-1
KIC11136854,-1
KIC11136885,-1
KIC11136940,-1
KIC11137116,-1
KIC11137167,-1
KIC11137409,-1
KIC11137464,-1
KIC11137495,-1
KIC11138375,-1
KIC11138542,-1
KIC11139003,-1
KIC11139638,-1
KIC11139884,-1
KIC11140062,-1
KIC11140668,-1
KIC11140680,-1
KIC11140732,-1
KIC11140831,-1
KIC11140834,-1
KIC11141028,-1
KIC11141358,-1
KIC11141428,-1
KIC11144005,-1
KIC11144018,-1
KIC11144816,-1
KIC11144824,-1
KIC11144902,-1
KIC11145563,-1
KIC11145672,-1
KIC11145726,-1
KIC11145974,-1
KIC11146063,-1
KIC11146152,-1
KIC11146230,-1
KIC11146260,-1
KIC11146647,-1
KIC11146666,-1
KIC11146813,-1
KIC11146976,-1
KIC11147333,-1
KIC11147596,-1
KIC11147717,-1
KIC11147785,-1
KIC11151651,-1
KIC11151753,-1
KIC11151836,-1
KIC11151844,-1
KIC11152048,-1
KIC11152075,-1
KIC11152157,-1
KIC11152281,-1
KIC11152312,-1
KIC11152753,-1
KIC11152823,-1
KIC11152831,-1
KIC11152894,-1
KIC11152908,-1
KIC11153134,-1
KIC11153700,-1
KIC11153898,-1
KIC11153989,-1
KIC11153994,-1
KIC11154023,-1
KIC11175271,-1
KIC11175619,-1
KIC11175822,-1
KIC11175907,-1
KIC11176016,-1
KIC11176222,-1
KIC11177727,-1
KIC11177749,-1
KIC11178396,-1
KIC11178539,-1
KIC11179286,-1
KIC11179815,-1
KIC11179902,-1
KIC11180378,-1
KIC11180379,-1
KIC11180468,-1
